"","primer","sample","reads","Phylum","Class","Order","Family","Genus","genus","Species","amplicon","id","species_name","level_taxon","target","all_reads","reads_unass","assigned_reads","prop_reads_ass","prop_tot_reads"
"624","coi_NS","534_1",76,"Chordata","Actinopteri","Gadiformes","Gaidropsaridae","Enchelyopus","Enchelyopus","cimbrius","short","94","Enchelyopus cimbrius","species","Nephrops",191364,181992,9372,0.00810926163038839,0.000397148889028239
"625","coi_NS","534_1",47,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus","cynoglossus","short","94","Glyptocephalus cynoglossus","species","Nephrops",191364,181992,9372,0.00501493811352966,0.000245605234004306
"626","coi_NS","534_1",45,"Chordata","Actinopteri","Lophiiformes","Lophiidae","Lophius","Lophius","piscatorius","short","94","Lophius piscatorius","species","Nephrops",191364,181992,9372,0.00480153649167734,0.000235153947450931
"627","coi_NS","534_1",24,"Chordata","Chondrichthyes","Chimaeriformes","Chimaeridae","Chimaera","Chimaera","monstrosa","short","94","Chimaera monstrosa","species","Nephrops",191364,181992,9372,0.00256081946222791,0.000125415438640497
"628","coi_NS","534_1",46,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Amblyraja","Amblyraja","radiata","short","94","Amblyraja radiata","species","Nephrops",191364,181992,9372,0.0049082373026035,0.000240379590727619
"629","coi_NS","534_1",27,"Chordata","Actinopteri","Scombriformes","Scombridae","Scomber","Scomber","scombrus","short","94","Scomber scombrus","species","Nephrops",191364,181992,9372,0.0028809218950064,0.000141092368470559
"630","coi_NS","534_1",10,"Chordata","Actinopteri","Gadiformes","Phycidae","Phycis","Phycis","blennoides","short","94","Phycis blennoides","species","Nephrops",191364,181992,9372,0.00106700810926163,5.22564327668736e-05
"631","coi_NS","534_1",23,"Chordata","Actinopteri","Gadiformes","Gadidae","Micromesistius","Micromesistius","poutassou","short","94","Micromesistius poutassou","species","Nephrops",191364,181992,9372,0.00245411865130175,0.000120189795363809
"632","coi_NS","534_1",10,"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus","esmarkii","short","94","Trisopterus esmarkii","species","Nephrops",191364,181992,9372,0.00106700810926163,5.22564327668736e-05
"633","coi_NS","534_1",4,"Chordata","Actinopteri","Clupeiformes","Clupeidae","Sprattus","Sprattus","sprattus","short","94","Sprattus sprattus","species","Nephrops",191364,181992,9372,0.000426803243704652,2.09025731067494e-05
"634","coi_NS","534_1",4,"Chordata","Actinopteri","Perciformes","Cyclopteridae","Cyclopterus","Cyclopterus","lumpus","short","94","Cyclopterus lumpus","species","Nephrops",191364,181992,9372,0.000426803243704652,2.09025731067494e-05
"635","coi_NS","534_1",1,"Chordata","Actinopteri","Perciformes","Triglidae","Chelidonichthys","Chelidonichthys","lucerna","short","94","Chelidonichthys lucerna","species","Nephrops",191364,181992,9372,0.000106700810926163,5.22564327668736e-06
"636","coi_NS","534_1",1,"Chordata","Actinopteri","Clupeiformes","Clupeidae","Clupea","Clupea","harengus","short","94","Clupea harengus","species","Nephrops",191364,181992,9372,0.000106700810926163,5.22564327668736e-06
"637","coi_NS","534_1",1,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus","kitt","short","94","Microstomus kitt","species","Nephrops",191364,181992,9372,0.000106700810926163,5.22564327668736e-06
"638","coi_NS","544_3",2433,"Chordata","Actinopteri","Gadiformes","Gadidae","Melanogrammus","Melanogrammus","aeglefinus","short","94","Melanogrammus aeglefinus","species","Roundfish",58965,53338,5627,0.432379598365026,0.0412617654540829
"639","coi_NS","544_3",921,"Chordata","Actinopteri","Gadiformes","Gadidae","Merlangius","Merlangius","merlangus","short","94","Merlangius merlangus","species","Roundfish",58965,53338,5627,0.163675137728808,0.015619435258204
"640","coi_NS","544_3",96,"Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine","glutinosa","short","94","Myxine glutinosa","species","Roundfish",58965,53338,5627,0.0170606006753154,0.0016280844568812
"641","coi_NS","544_3",219,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes","platessa","short","94","Pleuronectes platessa","species","Roundfish",58965,53338,5627,0.0389194952905634,0.00371406766726024
"642","coi_NS","544_3",143,"Chordata","Actinopteri","Gadiformes","Lotidae","Molva","Molva","molva","short","94","Molva molva","species","Roundfish",58965,53338,5627,0.0254131864226053,0.00242516747222929
"643","coi_NS","544_3",130,"Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus","morhua","short","94","Gadus morhua","species","Roundfish",58965,53338,5627,0.023102896747823,0.00220469770202663
"644","coi_NS","544_3",30,"Chordata","Actinopteri","Perciformes","Zoarcidae","Lycodes","Lycodes","vahlii","short","94","Lycodes vahlii","species","Roundfish",58965,53338,5627,0.00533143771103608,0.000508776392775375
"645","coi_NS","544_3",211,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","virens","short","94","Pollachius virens","species","Roundfish",58965,53338,5627,0.0374977785676204,0.00357839396252014
"646","coi_NS","544_3",872,"Chordata","Chondrichthyes","Squaliformes","Etmopteridae","Etmopterus","Etmopterus","spinax","short","94","Etmopterus spinax","species","Roundfish",58965,53338,5627,0.154967122800782,0.0147884338166709
"647","coi_NS","544_3",10,"Arthropoda","Malacostraca","Decapoda","Nephropidae","Nephrops","Nephrops","norvegicus","short","94","Nephrops norvegicus","species","Roundfish",58965,53338,5627,0.00177714590367869,0.000169592130925125
"648","coi_NS","544_3",155,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides","platessoides","short","94","Hippoglossoides platessoides","species","Roundfish",58965,53338,5627,0.0275457615070197,0.00262867802933944
"649","coi_NS","544_3",183,"Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius","merluccius","short","94","Merluccius merluccius","species","Roundfish",58965,53338,5627,0.0325217700373201,0.00310353599592979
"650","coi_NS","544_3",45,"Chordata","Actinopteri","Gadiformes","Gaidropsaridae","Enchelyopus","Enchelyopus","cimbrius","short","94","Enchelyopus cimbrius","species","Roundfish",58965,53338,5627,0.00799715656655411,0.000763164589163063
"651","coi_NS","544_3",19,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus","cynoglossus","short","94","Glyptocephalus cynoglossus","species","Roundfish",58965,53338,5627,0.00337657721698951,0.000322225048757738
"652","coi_NS","544_3",34,"Chordata","Actinopteri","Lophiiformes","Lophiidae","Lophius","Lophius","piscatorius","short","94","Lophius piscatorius","species","Roundfish",58965,53338,5627,0.00604229607250755,0.000576613245145425
"653","coi_NS","544_3",21,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Amblyraja","Amblyraja","radiata","short","94","Amblyraja radiata","species","Roundfish",58965,53338,5627,0.00373200639772525,0.000356143474942763
"654","coi_NS","544_3",29,"Chordata","Actinopteri","Scombriformes","Scombridae","Scomber","Scomber","scombrus","short","94","Scomber scombrus","species","Roundfish",58965,53338,5627,0.00515372312066821,0.000491817179682863
"655","coi_NS","544_3",5,"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus","esmarkii","short","94","Trisopterus esmarkii","species","Roundfish",58965,53338,5627,0.000888572951839346,8.47960654625625e-05
"656","coi_NS","544_3",5,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus","kitt","short","94","Microstomus kitt","species","Roundfish",58965,53338,5627,0.000888572951839346,8.47960654625625e-05
"657","coi_NS","544_3",2,"Chordata","Actinopteri","Perciformes","Triglidae","Eutrigla","Eutrigla","gurnardus","short","94","Eutrigla gurnardus","species","Roundfish",58965,53338,5627,0.000355429180735738,3.3918426185025e-05
"658","coi_NS","544_3",54,"Chordata","Actinopteri","Argentiniformes","Argentinidae","Argentina","Argentina","silus","short","94","Argentina silus","species","Roundfish",58965,53338,5627,0.00959658787986494,0.000915797506995675
"659","coi_NS","544_3",10,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossus","Hippoglossus","hippoglossus","short","94","Hippoglossus hippoglossus","species","Roundfish",58965,53338,5627,0.00177714590367869,0.000169592130925125
"660","coi_NS","580_1",6,"Chordata","Actinopteri","Gadiformes","Gadidae","Merlangius","Merlangius","merlangus","short","94","Merlangius merlangus","species","Roundfish",114809,112325,2484,0.00241545893719807,5.22607112682804e-05
"661","coi_NS","580_1",10,"Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine","glutinosa","short","94","Myxine glutinosa","species","Roundfish",114809,112325,2484,0.00402576489533011,8.71011854471339e-05
"662","coi_NS","580_1",138,"Chordata","Actinopteri","Gadiformes","Lotidae","Molva","Molva","molva","short","94","Molva molva","species","Roundfish",114809,112325,2484,0.0555555555555556,0.00120199635917045
"663","coi_NS","580_1",13,"Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus","morhua","short","94","Gadus morhua","species","Roundfish",114809,112325,2484,0.00523349436392915,0.000113231541081274
"664","coi_NS","580_1",994,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","virens","short","94","Pollachius virens","species","Roundfish",114809,112325,2484,0.400161030595813,0.00865785783344511
"665","coi_NS","580_1",563,"Chordata","Chondrichthyes","Squaliformes","Etmopteridae","Etmopterus","Etmopterus","spinax","short","94","Etmopterus spinax","species","Roundfish",114809,112325,2484,0.226650563607085,0.00490379674067364
"666","coi_NS","580_1",2,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Limanda","Limanda","limanda","short","94","Limanda limanda","species","Roundfish",114809,112325,2484,0.000805152979066023,1.74202370894268e-05
"667","coi_NS","580_1",6,"Arthropoda","Malacostraca","Decapoda","Nephropidae","Nephrops","Nephrops","norvegicus","short","94","Nephrops norvegicus","species","Roundfish",114809,112325,2484,0.00241545893719807,5.22607112682804e-05
"668","coi_NS","580_1",13,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides","platessoides","short","94","Hippoglossoides platessoides","species","Roundfish",114809,112325,2484,0.00523349436392915,0.000113231541081274
"669","coi_NS","580_1",128,"Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius","merluccius","short","94","Merluccius merluccius","species","Roundfish",114809,112325,2484,0.0515297906602254,0.00111489517372331
"670","coi_NS","580_1",1,"Chordata","Actinopteri","Gadiformes","Gaidropsaridae","Enchelyopus","Enchelyopus","cimbrius","short","94","Enchelyopus cimbrius","species","Roundfish",114809,112325,2484,0.000402576489533011,8.71011854471339e-06
"671","coi_NS","580_1",3,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus","cynoglossus","short","94","Glyptocephalus cynoglossus","species","Roundfish",114809,112325,2484,0.00120772946859903,2.61303556341402e-05
"672","coi_NS","580_1",91,"Chordata","Actinopteri","Lophiiformes","Lophiidae","Lophius","Lophius","piscatorius","short","94","Lophius piscatorius","species","Roundfish",114809,112325,2484,0.036634460547504,0.000792620787568919
"673","coi_NS","580_1",4,"Chordata","Chondrichthyes","Chimaeriformes","Chimaeridae","Chimaera","Chimaera","monstrosa","short","94","Chimaera monstrosa","species","Roundfish",114809,112325,2484,0.00161030595813205,3.48404741788536e-05
"674","coi_NS","580_1",493,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Amblyraja","Amblyraja","radiata","short","94","Amblyraja radiata","species","Roundfish",114809,112325,2484,0.198470209339775,0.0042940884425437
"675","coi_NS","580_1",2,"Chordata","Actinopteri","Gadiformes","Phycidae","Phycis","Phycis","blennoides","short","94","Phycis blennoides","species","Roundfish",114809,112325,2484,0.000805152979066023,1.74202370894268e-05
"676","coi_NS","580_1",14,"Chordata","Actinopteri","Gadiformes","Gadidae","Trisopterus","Trisopterus","esmarkii","short","94","Trisopterus esmarkii","species","Roundfish",114809,112325,2484,0.00563607085346216,0.000121941659625988
"677","coi_NS","580_1",1,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","pollachius","short","94","Pollachius pollachius","species","Roundfish",114809,112325,2484,0.000402576489533011,8.71011854471339e-06
"678","coi_NS","580_1",1,"Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus","trachurus","short","94","Trachurus trachurus","species","Roundfish",114809,112325,2484,0.000402576489533011,8.71011854471339e-06
"679","coi_NS","580_1",1,"Chordata","Chondrichthyes","Squaliformes","Squalidae","Squalus","Squalus","acanthias","short","94","Squalus acanthias","species","Roundfish",114809,112325,2484,0.000402576489533011,8.71011854471339e-06
"680","coi_NS","538_2",243,"Chordata","Actinopteri","Gadiformes","Gadidae","Melanogrammus","Melanogrammus","aeglefinus","short","94","Melanogrammus aeglefinus","species","Roundfish",61873,58117,3756,0.0646964856230032,0.0039273996735248
"681","coi_NS","538_2",192,"Chordata","Actinopteri","Gadiformes","Gadidae","Merlangius","Merlangius","merlangus","short","94","Merlangius merlangus","species","Roundfish",61873,58117,3756,0.0511182108626198,0.00310313060624182
"682","coi_NS","538_2",3,"Chordata","Myxini","Myxiniformes","Myxinidae","Myxine","Myxine","glutinosa","short","94","Myxine glutinosa","species","Roundfish",61873,58117,3756,0.000798722044728434,4.84864157225284e-05
"683","coi_NS","538_2",148,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes","platessa","short","94","Pleuronectes platessa","species","Roundfish",61873,58117,3756,0.0394036208732694,0.00239199650897807
"684","coi_NS","538_2",874,"Chordata","Actinopteri","Gadiformes","Lotidae","Molva","Molva","molva","short","94","Molva molva","species","Roundfish",61873,58117,3756,0.232694355697551,0.0141257091138299
"685","coi_NS","538_2",40,"Chordata","Actinopteri","Gadiformes","Gadidae","Gadus","Gadus","morhua","short","94","Gadus morhua","species","Roundfish",61873,58117,3756,0.0106496272630458,0.000646485542967045
"686","coi_NS","538_2",238,"Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Pollachius","virens","short","94","Pollachius virens","species","Roundfish",61873,58117,3756,0.0633652822151225,0.00384658898065392
"687","coi_NS","538_2",1782,"Chordata","Chondrichthyes","Squaliformes","Etmopteridae","Etmopterus","Etmopterus","spinax","short","94","Etmopterus spinax","species","Roundfish",61873,58117,3756,0.47444089456869,0.0288009309391819
"688","coi_NS","538_2",1,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Hippoglossoides","Hippoglossoides","platessoides","short","94","Hippoglossoides platessoides","species","Roundfish",61873,58117,3756,0.000266240681576145,1.61621385741761e-05
"689","coi_NS","538_2",6,"Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius","merluccius","short","94","Merluccius merluccius","species","Roundfish",61873,58117,3756,0.00159744408945687,9.69728314450568e-05
"690","coi_NS","538_2",2,"Chordata","Actinopteri","Gadiformes","Gaidropsaridae","Enchelyopus","Enchelyopus","cimbrius","short","94","Enchelyopus cimbrius","species","Roundfish",61873,58117,3756,0.00053248136315229,3.23242771483523e-05
"691","coi_NS","538_2",11,"Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Glyptocephalus","cynoglossus","short","94","Glyptocephalus cynoglossus","species","Roundfish",61873,58117,3756,0.00292864749733759,0.000177783524315937
"692","coi_NS","538_2",24,"Chordata","Actinopteri","Lophiiformes","Lophiidae","Lophius","Lophius","piscatorius","short","94","Lophius piscatorius","species","Roundfish",61873,58117,3756,0.00638977635782748,0.000387891325780227
"693","coi_NS","538_2",172,"Chordata","Chondrichthyes","Rajiformes","Rajidae","Amblyraja","Amblyraja","radiata","short","94","Amblyraja radiata","species","Roundfish",61873,58117,3756,0.0457933972310969,0.0027798878347583
